,decade,index,rank,catchphrase,count
1424,1980,219,4 - High,my_glasses,
3233,1980,219,4 - High,zoinks,1.0
3837,1980,220,4 - High,scooby_doo_where_are_you,0.0
822,1980,220,4 - High,jinkies,
1425,1980,220,4 - High,my_glasses,
3234,1980,220,4 - High,zoinks,2.0
2028,1980,220,4 - High,just_about_wrapped_up,
2631,1980,220,4 - High,groovy,0.0
4440,1980,220,4 - High,rooby_rooby_roo,1.0
219,1980,220,4 - High,jeepers,
3838,1980,221,4 - High,scooby_doo_where_are_you,0.0
4441,1980,221,4 - High,rooby_rooby_roo,1.0
2632,1980,221,4 - High,groovy,0.0
220,1980,221,4 - High,jeepers,
2029,1980,221,4 - High,just_about_wrapped_up,
3235,1980,221,4 - High,zoinks,0.0
823,1980,221,4 - High,jinkies,
1426,1980,221,4 - High,my_glasses,
221,1980,222,4 - High,jeepers,
3839,1980,222,4 - High,scooby_doo_where_are_you,0.0
2030,1980,222,4 - High,just_about_wrapped_up,
1427,1980,222,4 - High,my_glasses,
824,1980,222,4 - High,jinkies,
4442,1980,222,4 - High,rooby_rooby_roo,0.0
2633,1980,222,4 - High,groovy,0.0
3236,1980,222,4 - High,zoinks,2.0
825,1980,223,4 - High,jinkies,
3237,1980,223,4 - High,zoinks,2.0
4443,1980,223,4 - High,rooby_rooby_roo,1.0
1428,1980,223,4 - High,my_glasses,
3840,1980,223,4 - High,scooby_doo_where_are_you,0.0
2031,1980,223,4 - High,just_about_wrapped_up,
222,1980,223,4 - High,jeepers,
2634,1980,223,4 - High,groovy,0.0
2032,1980,224,4 - High,just_about_wrapped_up,
3238,1980,224,4 - High,zoinks,1.0
2635,1980,224,4 - High,groovy,0.0
223,1980,224,4 - High,jeepers,
826,1980,224,4 - High,jinkies,
4444,1980,224,4 - High,rooby_rooby_roo,1.0
1429,1980,224,4 - High,my_glasses,
3841,1980,224,4 - High,scooby_doo_where_are_you,0.0
3239,1980,225,4 - High,zoinks,0.0
827,1980,225,4 - High,jinkies,
4445,1980,225,4 - High,rooby_rooby_roo,0.0
2636,1980,225,4 - High,groovy,0.0
1430,1980,225,4 - High,my_glasses,
3842,1980,225,4 - High,scooby_doo_where_are_you,0.0
2033,1980,225,4 - High,just_about_wrapped_up,
224,1980,225,4 - High,jeepers,
1431,1980,226,4 - High,my_glasses,
828,1980,226,4 - High,jinkies,
2034,1980,226,4 - High,just_about_wrapped_up,
2637,1980,226,4 - High,groovy,0.0
3843,1980,226,4 - High,scooby_doo_where_are_you,0.0
225,1980,226,4 - High,jeepers,
3240,1980,226,4 - High,zoinks,0.0
4446,1980,226,4 - High,rooby_rooby_roo,0.0
2035,1980,227,4 - High,just_about_wrapped_up,
3844,1980,227,4 - High,scooby_doo_where_are_you,0.0
3241,1980,227,4 - High,zoinks,0.0
829,1980,227,4 - High,jinkies,
4447,1980,227,4 - High,rooby_rooby_roo,1.0
2638,1980,227,4 - High,groovy,0.0
226,1980,227,4 - High,jeepers,
1432,1980,227,4 - High,my_glasses,
1433,1980,228,4 - High,my_glasses,
2036,1980,228,4 - High,just_about_wrapped_up,
227,1980,228,4 - High,jeepers,
3242,1980,228,4 - High,zoinks,1.0
3845,1980,228,4 - High,scooby_doo_where_are_you,0.0
4448,1980,228,4 - High,rooby_rooby_roo,0.0
2639,1980,228,4 - High,groovy,0.0
830,1980,228,4 - High,jinkies,
1434,1980,229,4 - High,my_glasses,
228,1980,229,4 - High,jeepers,
3846,1980,229,4 - High,scooby_doo_where_are_you,0.0
831,1980,229,4 - High,jinkies,
3243,1980,229,4 - High,zoinks,2.0
2640,1980,229,4 - High,groovy,0.0
2037,1980,229,4 - High,just_about_wrapped_up,
4449,1980,229,4 - High,rooby_rooby_roo,1.0
4450,1980,230,4 - High,rooby_rooby_roo,0.0
3847,1980,230,4 - High,scooby_doo_where_are_you,0.0
3244,1980,230,4 - High,zoinks,3.0
2641,1980,230,4 - High,groovy,0.0
832,1980,230,4 - High,jinkies,
1435,1980,230,4 - High,my_glasses,
2038,1980,230,4 - High,just_about_wrapped_up,
229,1980,230,4 - High,jeepers,
230,1980,231,4 - High,jeepers,
833,1980,231,4 - High,jinkies,
2039,1980,231,4 - High,just_about_wrapped_up,
1436,1980,231,4 - High,my_glasses,
3848,1980,231,4 - High,scooby_doo_where_are_you,0.0
4451,1980,231,4 - High,rooby_rooby_roo,0.0
2642,1980,231,4 - High,groovy,0.0
3245,1980,231,4 - High,zoinks,1.0
834,1980,232,4 - High,jinkies,
3246,1980,232,4 - High,zoinks,0.0
3849,1980,232,4 - High,scooby_doo_where_are_you,0.0
4452,1980,232,4 - High,rooby_rooby_roo,0.0
2643,1980,232,4 - High,groovy,0.0
2040,1980,232,4 - High,just_about_wrapped_up,
1437,1980,232,4 - High,my_glasses,
231,1980,232,4 - High,jeepers,
2644,1980,233,4 - High,groovy,0.0
2041,1980,233,4 - High,just_about_wrapped_up,
3247,1980,233,4 - High,zoinks,1.0
835,1980,233,4 - High,jinkies,
232,1980,233,4 - High,jeepers,
1438,1980,233,4 - High,my_glasses,
3850,1980,233,4 - High,scooby_doo_where_are_you,0.0
4453,1980,233,4 - High,rooby_rooby_roo,0.0
2042,1980,234,4 - High,just_about_wrapped_up,
1439,1980,234,4 - High,my_glasses,
836,1980,234,4 - High,jinkies,
4454,1980,234,4 - High,rooby_rooby_roo,1.0
3248,1980,234,4 - High,zoinks,4.0
3851,1980,234,4 - High,scooby_doo_where_are_you,0.0
233,1980,234,4 - High,jeepers,
2645,1980,234,4 - High,groovy,0.0
2646,1980,235,4 - High,groovy,0.0
4455,1980,235,4 - High,rooby_rooby_roo,1.0
837,1980,235,4 - High,jinkies,
234,1980,235,4 - High,jeepers,
1440,1980,235,4 - High,my_glasses,
3852,1980,235,4 - High,scooby_doo_where_are_you,0.0
3249,1980,235,4 - High,zoinks,0.0
2043,1980,235,4 - High,just_about_wrapped_up,
3853,1980,236,4 - High,scooby_doo_where_are_you,0.0
4456,1980,236,4 - High,rooby_rooby_roo,0.0
1441,1980,236,4 - High,my_glasses,
3250,1980,236,4 - High,zoinks,1.0
838,1980,236,4 - High,jinkies,
235,1980,236,4 - High,jeepers,
2647,1980,236,4 - High,groovy,0.0
2044,1980,236,4 - High,just_about_wrapped_up,
839,1980,237,4 - High,jinkies,
2045,1980,237,4 - High,just_about_wrapped_up,
3251,1980,237,4 - High,zoinks,2.0
1442,1980,237,4 - High,my_glasses,
2648,1980,237,4 - High,groovy,0.0
236,1980,237,4 - High,jeepers,
3854,1980,237,4 - High,scooby_doo_where_are_you,0.0
4457,1980,237,4 - High,rooby_rooby_roo,2.0
2046,1980,238,4 - High,just_about_wrapped_up,
3855,1980,238,4 - High,scooby_doo_where_are_you,0.0
4458,1980,238,4 - High,rooby_rooby_roo,0.0
237,1980,238,4 - High,jeepers,
840,1980,238,4 - High,jinkies,
1443,1980,238,4 - High,my_glasses,
3252,1980,238,4 - High,zoinks,2.0
2649,1980,238,4 - High,groovy,0.0
2650,1980,239,4 - High,groovy,0.0
238,1980,239,4 - High,jeepers,
2047,1980,239,4 - High,just_about_wrapped_up,
3856,1980,239,4 - High,scooby_doo_where_are_you,0.0
841,1980,239,4 - High,jinkies,
1444,1980,239,4 - High,my_glasses,
3253,1980,239,4 - High,zoinks,1.0
4459,1980,239,4 - High,rooby_rooby_roo,0.0
3254,1980,240,4 - High,zoinks,3.0
2048,1980,240,4 - High,just_about_wrapped_up,
3857,1980,240,4 - High,scooby_doo_where_are_you,0.0
239,1980,240,4 - High,jeepers,
1445,1980,240,4 - High,my_glasses,
842,1980,240,4 - High,jinkies,
2651,1980,240,4 - High,groovy,0.0
4460,1980,240,4 - High,rooby_rooby_roo,1.0
240,1980,241,4 - High,jeepers,
843,1980,241,4 - High,jinkies,
1446,1980,241,4 - High,my_glasses,
2652,1980,241,4 - High,groovy,0.0
3858,1980,241,4 - High,scooby_doo_where_are_you,0.0
3255,1980,241,4 - High,zoinks,2.0
4461,1980,241,4 - High,rooby_rooby_roo,0.0
2049,1980,241,4 - High,just_about_wrapped_up,
2653,1980,242,4 - High,groovy,0.0
2050,1980,242,4 - High,just_about_wrapped_up,
241,1980,242,4 - High,jeepers,
3256,1980,242,4 - High,zoinks,3.0
3859,1980,242,4 - High,scooby_doo_where_are_you,0.0
4462,1980,242,4 - High,rooby_rooby_roo,1.0
1447,1980,242,4 - High,my_glasses,
844,1980,242,4 - High,jinkies,
1448,1980,243,4 - High,my_glasses,
2051,1980,243,4 - High,just_about_wrapped_up,
242,1980,243,4 - High,jeepers,
845,1980,243,4 - High,jinkies,
3257,1980,243,4 - High,zoinks,2.0
4463,1980,243,4 - High,rooby_rooby_roo,0.0
3860,1980,243,4 - High,scooby_doo_where_are_you,0.0
2654,1980,243,4 - High,groovy,0.0
2655,1980,244,4 - High,groovy,0.0
2052,1980,244,4 - High,just_about_wrapped_up,
3258,1980,244,4 - High,zoinks,3.0
243,1980,244,4 - High,jeepers,0.0
3861,1980,244,4 - High,scooby_doo_where_are_you,0.0
846,1980,244,4 - High,jinkies,
4464,1980,244,4 - High,rooby_rooby_roo,1.0
1449,1980,244,4 - High,my_glasses,
4465,1980,245,4 - High,rooby_rooby_roo,1.0
847,1980,245,4 - High,jinkies,
1450,1980,245,4 - High,my_glasses,
3862,1980,245,4 - High,scooby_doo_where_are_you,0.0
244,1980,245,4 - High,jeepers,0.0
3259,1980,245,4 - High,zoinks,2.0
2053,1980,245,4 - High,just_about_wrapped_up,
2656,1980,245,4 - High,groovy,0.0
2054,1980,246,5 - Very High,just_about_wrapped_up,
3260,1980,246,5 - Very High,zoinks,3.0
1451,1980,246,5 - Very High,my_glasses,
245,1980,246,5 - Very High,jeepers,0.0
848,1980,246,5 - Very High,jinkies,
3863,1980,246,5 - Very High,scooby_doo_where_are_you,0.0
2657,1980,246,5 - Very High,groovy,0.0
4466,1980,246,5 - Very High,rooby_rooby_roo,0.0
1452,1980,247,5 - Very High,my_glasses,
246,1980,247,5 - Very High,jeepers,0.0
2658,1980,247,5 - Very High,groovy,0.0
4467,1980,247,5 - Very High,rooby_rooby_roo,1.0
3864,1980,247,5 - Very High,scooby_doo_where_are_you,0.0
2055,1980,247,5 - Very High,just_about_wrapped_up,
3261,1980,247,5 - Very High,zoinks,4.0
849,1980,247,5 - Very High,jinkies,
2659,1980,248,5 - Very High,groovy,0.0
2056,1980,248,5 - Very High,just_about_wrapped_up,
247,1980,248,5 - Very High,jeepers,0.0
3262,1980,248,5 - Very High,zoinks,2.0
1453,1980,248,5 - Very High,my_glasses,
3865,1980,248,5 - Very High,scooby_doo_where_are_you,2.0
850,1980,248,5 - Very High,jinkies,
4468,1980,248,5 - Very High,rooby_rooby_roo,0.0
2660,1980,249,5 - Very High,groovy,0.0
248,1980,249,5 - Very High,jeepers,0.0
3866,1980,249,5 - Very High,scooby_doo_where_are_you,0.0
851,1980,249,5 - Very High,jinkies,
3263,1980,249,5 - Very High,zoinks,5.0
4469,1980,249,5 - Very High,rooby_rooby_roo,0.0
2057,1980,249,5 - Very High,just_about_wrapped_up,
1454,1980,249,5 - Very High,my_glasses,
1455,1980,250,5 - Very High,my_glasses,
2661,1980,250,5 - Very High,groovy,0.0
2058,1980,250,5 - Very High,just_about_wrapped_up,
3867,1980,250,5 - Very High,scooby_doo_where_are_you,0.0
852,1980,250,5 - Very High,jinkies,
249,1980,250,5 - Very High,jeepers,0.0
3264,1980,250,5 - Very High,zoinks,1.0
4470,1980,250,5 - Very High,rooby_rooby_roo,0.0
853,1980,251,5 - Very High,jinkies,
2662,1980,251,5 - Very High,groovy,0.0
1456,1980,251,5 - Very High,my_glasses,
3868,1980,251,5 - Very High,scooby_doo_where_are_you,0.0
4471,1980,251,5 - Very High,rooby_rooby_roo,0.0
250,1980,251,5 - Very High,jeepers,0.0
2059,1980,251,5 - Very High,just_about_wrapped_up,
3265,1980,251,5 - Very High,zoinks,2.0
3266,1980,252,4 - High,zoinks,1.0
854,1980,252,4 - High,jinkies,
4472,1980,252,4 - High,rooby_rooby_roo,1.0
1457,1980,252,4 - High,my_glasses,
2663,1980,252,4 - High,groovy,0.0
2060,1980,252,4 - High,just_about_wrapped_up,
3869,1980,252,4 - High,scooby_doo_where_are_you,0.0
251,1980,252,4 - High,jeepers,0.0
2061,1980,253,4 - High,just_about_wrapped_up,
2664,1980,253,4 - High,groovy,0.0
4473,1980,253,4 - High,rooby_rooby_roo,0.0
1458,1980,253,4 - High,my_glasses,
3870,1980,253,4 - High,scooby_doo_where_are_you,0.0
3267,1980,253,4 - High,zoinks,2.0
252,1980,253,4 - High,jeepers,0.0
855,1980,253,4 - High,jinkies,
253,1980,254,5 - Very High,jeepers,0.0
2062,1980,254,5 - Very High,just_about_wrapped_up,
3871,1980,254,5 - Very High,scooby_doo_where_are_you,0.0
2665,1980,254,5 - Very High,groovy,0.0
4474,1980,254,5 - Very High,rooby_rooby_roo,0.0
3268,1980,254,5 - Very High,zoinks,0.0
1459,1980,254,5 - Very High,my_glasses,
856,1980,254,5 - Very High,jinkies,
3269,1980,255,5 - Very High,zoinks,2.0
4475,1980,255,5 - Very High,rooby_rooby_roo,1.0
1460,1980,255,5 - Very High,my_glasses,
254,1980,255,5 - Very High,jeepers,0.0
2063,1980,255,5 - Very High,just_about_wrapped_up,
2666,1980,255,5 - Very High,groovy,0.0
3872,1980,255,5 - Very High,scooby_doo_where_are_you,1.0
857,1980,255,5 - Very High,jinkies,
3873,1980,256,4 - High,scooby_doo_where_are_you,0.0
2667,1980,256,4 - High,groovy,0.0
3270,1980,256,4 - High,zoinks,2.0
1461,1980,256,4 - High,my_glasses,
858,1980,256,4 - High,jinkies,
255,1980,256,4 - High,jeepers,0.0
4476,1980,256,4 - High,rooby_rooby_roo,0.0
2064,1980,256,4 - High,just_about_wrapped_up,
256,1980,257,4 - High,jeepers,0.0
2065,1980,257,4 - High,just_about_wrapped_up,
3271,1980,257,4 - High,zoinks,1.0
2668,1980,257,4 - High,groovy,0.0
4477,1980,257,4 - High,rooby_rooby_roo,1.0
859,1980,257,4 - High,jinkies,
1462,1980,257,4 - High,my_glasses,
3874,1980,257,4 - High,scooby_doo_where_are_you,0.0
1463,1980,258,4 - High,my_glasses,
3875,1980,258,4 - High,scooby_doo_where_are_you,1.0
3272,1980,258,4 - High,zoinks,0.0
2066,1980,258,4 - High,just_about_wrapped_up,
860,1980,258,4 - High,jinkies,
2669,1980,258,4 - High,groovy,0.0
257,1980,258,4 - High,jeepers,0.0
4478,1980,258,4 - High,rooby_rooby_roo,1.0
258,1980,259,4 - High,jeepers,0.0
861,1980,259,4 - High,jinkies,
2670,1980,259,4 - High,groovy,0.0
3876,1980,259,4 - High,scooby_doo_where_are_you,0.0
2067,1980,259,4 - High,just_about_wrapped_up,
3273,1980,259,4 - High,zoinks,1.0
1464,1980,259,4 - High,my_glasses,
4479,1980,259,4 - High,rooby_rooby_roo,1.0
4480,1980,260,4 - High,rooby_rooby_roo,1.0
3877,1980,260,4 - High,scooby_doo_where_are_you,0.0
2068,1980,260,4 - High,just_about_wrapped_up,
2671,1980,260,4 - High,groovy,0.0
862,1980,260,4 - High,jinkies,
259,1980,260,4 - High,jeepers,0.0
1465,1980,260,4 - High,my_glasses,
3274,1980,260,4 - High,zoinks,2.0
4481,1980,261,4 - High,rooby_rooby_roo,2.0
260,1980,261,4 - High,jeepers,0.0
3878,1980,261,4 - High,scooby_doo_where_are_you,0.0
3275,1980,261,4 - High,zoinks,2.0
863,1980,261,4 - High,jinkies,
1466,1980,261,4 - High,my_glasses,
2672,1980,261,4 - High,groovy,0.0
2069,1980,261,4 - High,just_about_wrapped_up,
864,1980,262,4 - High,jinkies,
1467,1980,262,4 - High,my_glasses,
2673,1980,262,4 - High,groovy,0.0
3879,1980,262,4 - High,scooby_doo_where_are_you,0.0
3276,1980,262,4 - High,zoinks,2.0
2070,1980,262,4 - High,just_about_wrapped_up,
4482,1980,262,4 - High,rooby_rooby_roo,1.0
261,1980,262,4 - High,jeepers,0.0
262,1980,263,4 - High,jeepers,0.0
2674,1980,263,4 - High,groovy,0.0
1468,1980,263,4 - High,my_glasses,
2071,1980,263,4 - High,just_about_wrapped_up,
4483,1980,263,4 - High,rooby_rooby_roo,1.0
865,1980,263,4 - High,jinkies,
3277,1980,263,4 - High,zoinks,2.0
3880,1980,263,4 - High,scooby_doo_where_are_you,0.0
3278,1980,264,3 - Moderate,zoinks,1.0
4484,1980,264,3 - Moderate,rooby_rooby_roo,0.0
3881,1980,264,3 - Moderate,scooby_doo_where_are_you,0.0
866,1980,264,3 - Moderate,jinkies,
2675,1980,264,3 - Moderate,groovy,0.0
1469,1980,264,3 - Moderate,my_glasses,
2072,1980,264,3 - Moderate,just_about_wrapped_up,
263,1980,264,3 - Moderate,jeepers,0.0
3882,1980,265,3 - Moderate,scooby_doo_where_are_you,0.0
867,1980,265,3 - Moderate,jinkies,
2676,1980,265,3 - Moderate,groovy,0.0
3279,1980,265,3 - Moderate,zoinks,2.0
1470,1980,265,3 - Moderate,my_glasses,
2073,1980,265,3 - Moderate,just_about_wrapped_up,
4485,1980,265,3 - Moderate,rooby_rooby_roo,1.0
264,1980,265,3 - Moderate,jeepers,0.0
2677,1980,266,3 - Moderate,groovy,0.0
1471,1980,266,3 - Moderate,my_glasses,
4486,1980,266,3 - Moderate,rooby_rooby_roo,1.0
2074,1980,266,3 - Moderate,just_about_wrapped_up,
868,1980,266,3 - Moderate,jinkies,
3280,1980,266,3 - Moderate,zoinks,7.0
3883,1980,266,3 - Moderate,scooby_doo_where_are_you,1.0
265,1980,266,3 - Moderate,jeepers,0.0
266,1980,267,3 - Moderate,jeepers,0.0
869,1980,267,3 - Moderate,jinkies,
2678,1980,267,3 - Moderate,groovy,0.0
2075,1980,267,3 - Moderate,just_about_wrapped_up,
3281,1980,267,3 - Moderate,zoinks,3.0
4487,1980,267,3 - Moderate,rooby_rooby_roo,1.0
3884,1980,267,3 - Moderate,scooby_doo_where_are_you,0.0
1472,1980,267,3 - Moderate,my_glasses,
870,1980,268,4 - High,jinkies,1.0
2679,1980,268,4 - High,groovy,0.0
3282,1980,268,4 - High,zoinks,0.0
4488,1980,268,4 - High,rooby_rooby_roo,1.0
1473,1980,268,4 - High,my_glasses,0.0
2076,1980,268,4 - High,just_about_wrapped_up,0.0
267,1980,268,4 - High,jeepers,0.0
3885,1980,268,4 - High,scooby_doo_where_are_you,0.0
3886,1980,269,4 - High,scooby_doo_where_are_you,0.0
871,1980,269,4 - High,jinkies,
268,1980,269,4 - High,jeepers,0.0
1474,1980,269,4 - High,my_glasses,
2077,1980,269,4 - High,just_about_wrapped_up,
4489,1980,269,4 - High,rooby_rooby_roo,1.0
2680,1980,269,4 - High,groovy,0.0
3283,1980,269,4 - High,zoinks,3.0
2681,1980,270,4 - High,groovy,0.0
872,1980,270,4 - High,jinkies,
269,1980,270,4 - High,jeepers,0.0
2078,1980,270,4 - High,just_about_wrapped_up,
1475,1980,270,4 - High,my_glasses,
4490,1980,270,4 - High,rooby_rooby_roo,0.0
3284,1980,270,4 - High,zoinks,1.0
3887,1980,270,4 - High,scooby_doo_where_are_you,1.0
873,1980,271,5 - Very High,jinkies,
2079,1980,271,5 - Very High,just_about_wrapped_up,
4491,1980,271,5 - Very High,rooby_rooby_roo,1.0
3888,1980,271,5 - Very High,scooby_doo_where_are_you,0.0
270,1980,271,5 - Very High,jeepers,0.0
2682,1980,271,5 - Very High,groovy,0.0
3285,1980,271,5 - Very High,zoinks,2.0
1476,1980,271,5 - Very High,my_glasses,
271,1980,272,5 - Very High,jeepers,0.0
874,1980,272,5 - Very High,jinkies,
2683,1980,272,5 - Very High,groovy,0.0
2080,1980,272,5 - Very High,just_about_wrapped_up,
1477,1980,272,5 - Very High,my_glasses,
3286,1980,272,5 - Very High,zoinks,3.0
4492,1980,272,5 - Very High,rooby_rooby_roo,0.0
3889,1980,272,5 - Very High,scooby_doo_where_are_you,0.0
3287,1980,273,4 - High,zoinks,4.0
1478,1980,273,4 - High,my_glasses,
2684,1980,273,4 - High,groovy,0.0
3890,1980,273,4 - High,scooby_doo_where_are_you,0.0
4493,1980,273,4 - High,rooby_rooby_roo,0.0
875,1980,273,4 - High,jinkies,
272,1980,273,4 - High,jeepers,0.0
2081,1980,273,4 - High,just_about_wrapped_up,
3288,1980,274,4 - High,zoinks,4.0
273,1980,274,4 - High,jeepers,0.0
4494,1980,274,4 - High,rooby_rooby_roo,1.0
3891,1980,274,4 - High,scooby_doo_where_are_you,0.0
1479,1980,274,4 - High,my_glasses,
2082,1980,274,4 - High,just_about_wrapped_up,
2685,1980,274,4 - High,groovy,0.0
876,1980,274,4 - High,jinkies,
2083,1980,275,4 - High,just_about_wrapped_up,
3892,1980,275,4 - High,scooby_doo_where_are_you,0.0
2686,1980,275,4 - High,groovy,0.0
3289,1980,275,4 - High,zoinks,0.0
4495,1980,275,4 - High,rooby_rooby_roo,1.0
1480,1980,275,4 - High,my_glasses,
877,1980,275,4 - High,jinkies,
274,1980,275,4 - High,jeepers,0.0
3893,1980,276,4 - High,scooby_doo_where_are_you,0.0
3290,1980,276,4 - High,zoinks,1.0
4496,1980,276,4 - High,rooby_rooby_roo,1.0
2687,1980,276,4 - High,groovy,0.0
1481,1980,276,4 - High,my_glasses,
2084,1980,276,4 - High,just_about_wrapped_up,
878,1980,276,4 - High,jinkies,
275,1980,276,4 - High,jeepers,0.0
3894,1980,277,4 - High,scooby_doo_where_are_you,0.0
879,1980,277,4 - High,jinkies,1.0
1482,1980,277,4 - High,my_glasses,0.0
276,1980,277,4 - High,jeepers,0.0
4497,1980,277,4 - High,rooby_rooby_roo,1.0
2688,1980,277,4 - High,groovy,0.0
2085,1980,277,4 - High,just_about_wrapped_up,0.0
3291,1980,277,4 - High,zoinks,3.0
277,1980,278,4 - High,jeepers,0.0
3292,1980,278,4 - High,zoinks,1.0
2689,1980,278,4 - High,groovy,0.0
2086,1980,278,4 - High,just_about_wrapped_up,
3895,1980,278,4 - High,scooby_doo_where_are_you,0.0
4498,1980,278,4 - High,rooby_rooby_roo,1.0
1483,1980,278,4 - High,my_glasses,
880,1980,278,4 - High,jinkies,
2087,1980,279,4 - High,just_about_wrapped_up,
1484,1980,279,4 - High,my_glasses,
3896,1980,279,4 - High,scooby_doo_where_are_you,1.0
3293,1980,279,4 - High,zoinks,2.0
881,1980,279,4 - High,jinkies,
4499,1980,279,4 - High,rooby_rooby_roo,1.0
278,1980,279,4 - High,jeepers,0.0
2690,1980,279,4 - High,groovy,0.0
3897,1980,280,5 - Very High,scooby_doo_where_are_you,0.0
882,1980,280,5 - Very High,jinkies,1.0
1485,1980,280,5 - Very High,my_glasses,0.0
279,1980,280,5 - Very High,jeepers,0.0
2088,1980,280,5 - Very High,just_about_wrapped_up,0.0
4500,1980,280,5 - Very High,rooby_rooby_roo,0.0
3294,1980,280,5 - Very High,zoinks,4.0
2691,1980,280,5 - Very High,groovy,0.0
4501,1980,281,5 - Very High,rooby_rooby_roo,0.0
1486,1980,281,5 - Very High,my_glasses,0.0
883,1980,281,5 - Very High,jinkies,1.0
280,1980,281,5 - Very High,jeepers,0.0
3295,1980,281,5 - Very High,zoinks,3.0
2692,1980,281,5 - Very High,groovy,0.0
3898,1980,281,5 - Very High,scooby_doo_where_are_you,1.0
2089,1980,281,5 - Very High,just_about_wrapped_up,0.0
4502,1980,282,4 - High,rooby_rooby_roo,1.0
1487,1980,282,4 - High,my_glasses,
2090,1980,282,4 - High,just_about_wrapped_up,
884,1980,282,4 - High,jinkies,
281,1980,282,4 - High,jeepers,0.0
3296,1980,282,4 - High,zoinks,2.0
2693,1980,282,4 - High,groovy,0.0
3899,1980,282,4 - High,scooby_doo_where_are_you,0.0
282,1980,283,4 - High,jeepers,0.0
3297,1980,283,4 - High,zoinks,1.0
2091,1980,283,4 - High,just_about_wrapped_up,
885,1980,283,4 - High,jinkies,
1488,1980,283,4 - High,my_glasses,
4503,1980,283,4 - High,rooby_rooby_roo,0.0
3900,1980,283,4 - High,scooby_doo_where_are_you,0.0
2694,1980,283,4 - High,groovy,0.0
4504,1980,284,5 - Very High,rooby_rooby_roo,1.0
