,index,rank,catchphrase,count
3078,385,5 - Very High,Groovy,0.0
3079,385,5 - Very High,Zoinks!,3.0
3080,386,4 - High,My glasses!,0.0
3081,386,4 - High,Scooby Doo! Where are you?,0.0
3082,386,4 - High,Just about wrapped up,0.0
3083,386,4 - High,Groovy,0.0
3084,386,4 - High,Jinkies!,1.0
3085,386,4 - High,Zoinks!,2.0
3086,386,4 - High,Rooby rooby roo!,1.0
3087,386,4 - High,Jeepers!,1.0
3088,387,4 - High,Jeepers!,1.0
3089,387,4 - High,Scooby Doo! Where are you?,0.0
3090,387,4 - High,Jinkies!,2.0
3091,387,4 - High,Zoinks!,0.0
3092,387,4 - High,Rooby rooby roo!,0.0
3093,387,4 - High,My glasses!,0.0
3094,387,4 - High,Just about wrapped up,1.0
3095,387,4 - High,Groovy,0.0
3096,388,4 - High,Jeepers!,1.0
3097,388,4 - High,Scooby Doo! Where are you?,0.0
3098,388,4 - High,Just about wrapped up,0.0
3099,388,4 - High,Groovy,0.0
3100,388,4 - High,My glasses!,0.0
3101,388,4 - High,Zoinks!,2.0
3102,388,4 - High,Jinkies!,0.0
3103,388,4 - High,Rooby rooby roo!,3.0
3104,389,5 - Very High,Jeepers!,2.0
3105,389,5 - Very High,Jinkies!,1.0
3106,389,5 - Very High,My glasses!,0.0
3107,389,5 - Very High,Scooby Doo! Where are you?,0.0
3108,389,5 - Very High,Groovy,0.0
3109,389,5 - Very High,Zoinks!,1.0
3110,389,5 - Very High,Rooby rooby roo!,1.0
3111,389,5 - Very High,Just about wrapped up,0.0
3112,390,4 - High,Just about wrapped up,0.0
3113,390,4 - High,My glasses!,1.0
3114,390,4 - High,Scooby Doo! Where are you?,0.0
3115,390,4 - High,Jinkies!,3.0
3116,390,4 - High,Groovy,0.0
3117,390,4 - High,Rooby rooby roo!,6.0
3118,390,4 - High,Jeepers!,9.0
3119,390,4 - High,Zoinks!,5.0
3120,391,4 - High,Groovy,0.0
3121,391,4 - High,Jinkies!,1.0
3122,391,4 - High,Just about wrapped up,0.0
3123,391,4 - High,Scooby Doo! Where are you?,0.0
3124,391,4 - High,Jeepers!,0.0
3125,391,4 - High,Rooby rooby roo!,1.0
3126,391,4 - High,Zoinks!,0.0
3127,391,4 - High,My glasses!,0.0
3128,392,4 - High,Scooby Doo! Where are you?,0.0
3129,392,4 - High,Jeepers!,1.0
3130,392,4 - High,Rooby rooby roo!,1.0
3131,392,4 - High,Groovy,0.0
3132,392,4 - High,Just about wrapped up,1.0
3133,392,4 - High,Jinkies!,2.0
3134,392,4 - High,My glasses!,0.0
3135,392,4 - High,Zoinks!,1.0
3136,393,3 - Moderate,My glasses!,0.0
3137,393,3 - Moderate,Rooby rooby roo!,1.0
3138,393,3 - Moderate,Jeepers!,0.0
3139,393,3 - Moderate,Just about wrapped up,0.0
3140,393,3 - Moderate,Zoinks!,2.0
3141,393,3 - Moderate,Jinkies!,0.0
3142,393,3 - Moderate,Scooby Doo! Where are you?,0.0
3143,393,3 - Moderate,Groovy,0.0
3144,394,1 - Very Low,Jinkies!,
3145,394,1 - Very Low,Jeepers!,
3146,394,1 - Very Low,Scooby Doo! Where are you?,0.0
3147,394,1 - Very Low,Zoinks!,0.0
3148,394,1 - Very Low,Just about wrapped up,
3149,394,1 - Very Low,Groovy,0.0
3150,394,1 - Very Low,Rooby rooby roo!,1.0
3151,394,1 - Very Low,My glasses!,
3152,395,3 - Moderate,Rooby rooby roo!,1.0
3153,395,3 - Moderate,Just about wrapped up,
3154,395,3 - Moderate,Scooby Doo! Where are you?,0.0
3155,395,3 - Moderate,My glasses!,
3156,395,3 - Moderate,Jinkies!,
3157,395,3 - Moderate,Groovy,0.0
3158,395,3 - Moderate,Jeepers!,
3159,395,3 - Moderate,Zoinks!,3.0
3160,396,3 - Moderate,Jinkies!,
3161,396,3 - Moderate,Groovy,0.0
3162,396,3 - Moderate,Scooby Doo! Where are you?,0.0
3163,396,3 - Moderate,My glasses!,
3164,396,3 - Moderate,Jeepers!,
3165,396,3 - Moderate,Just about wrapped up,
3166,396,3 - Moderate,Zoinks!,1.0
3167,396,3 - Moderate,Rooby rooby roo!,1.0
3168,397,3 - Moderate,Jeepers!,
3169,397,3 - Moderate,Scooby Doo! Where are you?,0.0
3170,397,3 - Moderate,Zoinks!,2.0
3171,397,3 - Moderate,Rooby rooby roo!,2.0
3172,397,3 - Moderate,Jinkies!,
3173,397,3 - Moderate,Just about wrapped up,
3174,397,3 - Moderate,My glasses!,
3175,397,3 - Moderate,Groovy,0.0
3176,398,2 - Low,My glasses!,
3177,398,2 - Low,Zoinks!,1.0
3178,398,2 - Low,Jeepers!,
3179,398,2 - Low,Just about wrapped up,
3180,398,2 - Low,Scooby Doo! Where are you?,0.0
3181,398,2 - Low,Jinkies!,
3182,398,2 - Low,Groovy,0.0
3183,398,2 - Low,Rooby rooby roo!,1.0
3184,399,2 - Low,Groovy,0.0
3185,399,2 - Low,My glasses!,
3186,399,2 - Low,Scooby Doo! Where are you?,0.0
3187,399,2 - Low,Jeepers!,
3188,399,2 - Low,Zoinks!,1.0
3189,399,2 - Low,Just about wrapped up,
3190,399,2 - Low,Jinkies!,
3191,399,2 - Low,Rooby rooby roo!,1.0
3192,400,4 - High,Rooby rooby roo!,1.0
3193,400,4 - High,Scooby Doo! Where are you?,0.0
3194,400,4 - High,Jinkies!,
3195,400,4 - High,Groovy,0.0
3196,400,4 - High,Zoinks!,3.0
3197,400,4 - High,Just about wrapped up,
3198,400,4 - High,My glasses!,
3199,400,4 - High,Jeepers!,
3200,401,2 - Low,Zoinks!,1.0
3201,401,2 - Low,Just about wrapped up,
3202,401,2 - Low,My glasses!,
3203,401,2 - Low,Jinkies!,
3204,401,2 - Low,Groovy,0.0
3205,401,2 - Low,Jeepers!,
3206,401,2 - Low,Rooby rooby roo!,1.0
3207,401,2 - Low,Scooby Doo! Where are you?,0.0
3208,402,3 - Moderate,Jinkies!,4.0
3209,402,3 - Moderate,Scooby Doo! Where are you?,0.0
3210,402,3 - Moderate,Groovy,0.0
3211,402,3 - Moderate,Just about wrapped up,0.0
3212,402,3 - Moderate,Zoinks!,2.0
3213,402,3 - Moderate,My glasses!,0.0
3214,402,3 - Moderate,Jeepers!,0.0
3215,402,3 - Moderate,Rooby rooby roo!,2.0
3216,403,3 - Moderate,Just about wrapped up,
3217,403,3 - Moderate,My glasses!,
3218,403,3 - Moderate,Groovy,0.0
3219,403,3 - Moderate,Jeepers!,
3220,403,3 - Moderate,Zoinks!,0.0
3221,403,3 - Moderate,Jinkies!,
3222,403,3 - Moderate,Scooby Doo! Where are you?,0.0
3223,403,3 - Moderate,Rooby rooby roo!,1.0
3224,404,3 - Moderate,Groovy,0.0
3225,404,3 - Moderate,Just about wrapped up,
3226,404,3 - Moderate,Jeepers!,
3227,404,3 - Moderate,Zoinks!,1.0
3228,404,3 - Moderate,Rooby rooby roo!,1.0
3229,404,3 - Moderate,My glasses!,
3230,404,3 - Moderate,Scooby Doo! Where are you?,0.0
3231,404,3 - Moderate,Jinkies!,
3232,405,2 - Low,Rooby rooby roo!,1.0
3233,405,2 - Low,Jeepers!,
3234,405,2 - Low,Scooby Doo! Where are you?,0.0
3235,405,2 - Low,Just about wrapped up,
3236,405,2 - Low,Jinkies!,
3237,405,2 - Low,Groovy,0.0
3238,405,2 - Low,Zoinks!,1.0
3239,405,2 - Low,My glasses!,
3240,406,4 - High,Groovy,0.0
3241,406,4 - High,Jeepers!,4.0
3242,406,4 - High,Scooby Doo! Where are you?,0.0
3243,406,4 - High,Just about wrapped up,0.0
3244,406,4 - High,Zoinks!,10.0
3245,406,4 - High,Jinkies!,4.0
3246,406,4 - High,My glasses!,0.0
3247,406,4 - High,Rooby rooby roo!,5.0
3248,407,2 - Low,Just about wrapped up,
3249,407,2 - Low,Zoinks!,1.0
3250,407,2 - Low,Jinkies!,
3251,407,2 - Low,Rooby rooby roo!,2.0
3252,407,2 - Low,Jeepers!,
3253,407,2 - Low,Scooby Doo! Where are you?,0.0
3254,407,2 - Low,Groovy,0.0
3255,407,2 - Low,My glasses!,
3256,408,2 - Low,Groovy,0.0
3257,408,2 - Low,Scooby Doo! Where are you?,2.0
3258,408,2 - Low,Just about wrapped up,
3259,408,2 - Low,My glasses!,
3260,408,2 - Low,Zoinks!,1.0
3261,408,2 - Low,Jeepers!,
3262,408,2 - Low,Jinkies!,
3263,408,2 - Low,Rooby rooby roo!,1.0
3264,409,3 - Moderate,Groovy,0.0
3265,409,3 - Moderate,Just about wrapped up,
3266,409,3 - Moderate,Zoinks!,0.0
3267,409,3 - Moderate,Scooby Doo! Where are you?,0.0
3268,409,3 - Moderate,Rooby rooby roo!,1.0
3269,409,3 - Moderate,Jeepers!,
3270,409,3 - Moderate,Jinkies!,
3271,409,3 - Moderate,My glasses!,
3272,410,2 - Low,Zoinks!,3.0
3273,410,2 - Low,Scooby Doo! Where are you?,0.0
3274,410,2 - Low,Groovy,0.0
3275,410,2 - Low,Jeepers!,
3276,410,2 - Low,Rooby rooby roo!,1.0
3277,410,2 - Low,Just about wrapped up,
3278,410,2 - Low,My glasses!,
3279,410,2 - Low,Jinkies!,
3280,411,2 - Low,My glasses!,
3281,411,2 - Low,Rooby rooby roo!,1.0
3282,411,2 - Low,Jeepers!,
3283,411,2 - Low,Scooby Doo! Where are you?,0.0
3284,411,2 - Low,Zoinks!,1.0
3285,411,2 - Low,Jinkies!,
3286,411,2 - Low,Groovy,0.0
3287,411,2 - Low,Just about wrapped up,
3288,412,2 - Low,Groovy,0.0
3289,412,2 - Low,Jeepers!,
3290,412,2 - Low,Scooby Doo! Where are you?,0.0
3291,412,2 - Low,Rooby rooby roo!,3.0
3292,412,2 - Low,Jinkies!,
3293,412,2 - Low,My glasses!,
3294,412,2 - Low,Zoinks!,0.0
3295,412,2 - Low,Just about wrapped up,
3296,413,2 - Low,Jeepers!,
3297,413,2 - Low,Just about wrapped up,
3298,413,2 - Low,My glasses!,
3299,413,2 - Low,Groovy,0.0
3300,413,2 - Low,Zoinks!,1.0
3301,413,2 - Low,Jinkies!,
3302,413,2 - Low,Rooby rooby roo!,1.0
3303,413,2 - Low,Scooby Doo! Where are you?,0.0
3304,414,2 - Low,Zoinks!,1.0
3305,414,2 - Low,My glasses!,
3306,414,2 - Low,Jinkies!,
3307,414,2 - Low,Rooby rooby roo!,1.0
3308,414,2 - Low,Jeepers!,
3309,414,2 - Low,Just about wrapped up,
3310,414,2 - Low,Groovy,0.0
3311,414,2 - Low,Scooby Doo! Where are you?,0.0
3312,415,1 - Very Low,Jeepers!,
3313,415,1 - Very Low,Scooby Doo! Where are you?,0.0
3314,415,1 - Very Low,Just about wrapped up,
3315,415,1 - Very Low,Zoinks!,0.0
3316,415,1 - Very Low,Groovy,0.0
3317,415,1 - Very Low,Rooby rooby roo!,1.0
3318,415,1 - Very Low,Jinkies!,
3319,415,1 - Very Low,My glasses!,
3320,416,1 - Very Low,Groovy,0.0
3321,416,1 - Very Low,Just about wrapped up,
3322,416,1 - Very Low,Zoinks!,1.0
3323,416,1 - Very Low,Rooby rooby roo!,1.0
3324,416,1 - Very Low,Jinkies!,
3325,416,1 - Very Low,My glasses!,
3326,416,1 - Very Low,Jeepers!,
3327,416,1 - Very Low,Scooby Doo! Where are you?,0.0
3328,417,3 - Moderate,Jeepers!,
3329,417,3 - Moderate,Just about wrapped up,
3330,417,3 - Moderate,My glasses!,
3331,417,3 - Moderate,Jinkies!,
3332,417,3 - Moderate,Groovy,0.0
3333,417,3 - Moderate,Rooby rooby roo!,1.0
3334,417,3 - Moderate,Scooby Doo! Where are you?,0.0
3335,417,3 - Moderate,Zoinks!,1.0
3336,418,2 - Low,Just about wrapped up,
3337,418,2 - Low,Zoinks!,16.0
3338,418,2 - Low,Scooby Doo! Where are you?,0.0
3339,418,2 - Low,Rooby rooby roo!,1.0
3340,418,2 - Low,My glasses!,
3341,418,2 - Low,Groovy,0.0
3342,418,2 - Low,Jinkies!,
3343,418,2 - Low,Jeepers!,
3344,419,2 - Low,Jeepers!,
3345,419,2 - Low,My glasses!,
3346,419,2 - Low,Scooby Doo! Where are you?,0.0
3347,419,2 - Low,Zoinks!,2.0
3348,419,2 - Low,Groovy,0.0
3349,419,2 - Low,Just about wrapped up,
3350,419,2 - Low,Jinkies!,
3351,419,2 - Low,Rooby rooby roo!,1.0
3352,420,3 - Moderate,Jinkies!,2.0
3353,420,3 - Moderate,Zoinks!,14.0
3354,420,3 - Moderate,Just about wrapped up,0.0
3355,420,3 - Moderate,Scooby Doo! Where are you?,0.0
3356,420,3 - Moderate,Rooby rooby roo!,7.0
3357,420,3 - Moderate,Jeepers!,4.0
3358,420,3 - Moderate,My glasses!,0.0
3359,420,3 - Moderate,Groovy,1.0
3360,421,3 - Moderate,Scooby Doo! Where are you?,0.0
3361,421,3 - Moderate,Just about wrapped up,0.0
3362,421,3 - Moderate,Zoinks!,12.0
3363,421,3 - Moderate,Rooby rooby roo!,3.0
3364,421,3 - Moderate,Jinkies!,3.0
3365,421,3 - Moderate,Jeepers!,2.0
3366,421,3 - Moderate,My glasses!,1.0
3367,421,3 - Moderate,Groovy,0.0
3368,422,2 - Low,Rooby rooby roo!,1.0
3369,422,2 - Low,Zoinks!,3.0
3370,422,2 - Low,Scooby Doo! Where are you?,2.0
3371,422,2 - Low,Groovy,1.0
3372,422,2 - Low,Jeepers!,0.0
3373,422,2 - Low,My glasses!,1.0
3374,422,2 - Low,Just about wrapped up,0.0
3375,422,2 - Low,Jinkies!,7.0
3376,423,4 - High,Groovy,0.0
3377,423,4 - High,Zoinks!,3.0
3378,423,4 - High,Scooby Doo! Where are you?,0.0
3379,423,4 - High,Jeepers!,0.0
3380,423,4 - High,Jinkies!,2.0
3381,423,4 - High,Rooby rooby roo!,2.0
3382,423,4 - High,My glasses!,0.0
3383,423,4 - High,Just about wrapped up,0.0
3384,424,5 - Very High,Jeepers!,0.0
3385,424,5 - Very High,My glasses!,0.0
3386,424,5 - Very High,Scooby Doo! Where are you?,0.0
3387,424,5 - Very High,Groovy,0.0
3388,424,5 - Very High,Just about wrapped up,0.0
3389,424,5 - Very High,Rooby rooby roo!,1.0
3390,424,5 - Very High,Jinkies!,1.0
3391,424,5 - Very High,Zoinks!,1.0
3392,425,5 - Very High,Rooby rooby roo!,0.0
3393,425,5 - Very High,Zoinks!,2.0
3394,425,5 - Very High,Jinkies!,0.0
3395,425,5 - Very High,Just about wrapped up,0.0
3396,425,5 - Very High,Groovy,0.0
3397,425,5 - Very High,Scooby Doo! Where are you?,0.0
3398,425,5 - Very High,My glasses!,0.0
3399,425,5 - Very High,Jeepers!,0.0
3400,426,5 - Very High,Groovy,0.0
3401,426,5 - Very High,Rooby rooby roo!,1.0
3402,426,5 - Very High,Zoinks!,1.0
3403,426,5 - Very High,Scooby Doo! Where are you?,0.0
3404,426,5 - Very High,Jinkies!,1.0
3405,426,5 - Very High,My glasses!,0.0
3406,426,5 - Very High,Just about wrapped up,1.0
3407,426,5 - Very High,Jeepers!,0.0
3408,427,5 - Very High,Zoinks!,1.0
3409,427,5 - Very High,Jinkies!,2.0
3410,427,5 - Very High,Scooby Doo! Where are you?,0.0
3411,427,5 - Very High,Groovy,0.0
3412,427,5 - Very High,Just about wrapped up,0.0
3413,427,5 - Very High,My glasses!,0.0
3414,427,5 - Very High,Rooby rooby roo!,0.0
3415,427,5 - Very High,Jeepers!,0.0
3416,428,5 - Very High,Scooby Doo! Where are you?,0.0
3417,428,5 - Very High,My glasses!,0.0
3418,428,5 - Very High,Groovy,0.0
3419,428,5 - Very High,Rooby rooby roo!,0.0
3420,428,5 - Very High,Jeepers!,0.0
3421,428,5 - Very High,Just about wrapped up,0.0
3422,428,5 - Very High,Jinkies!,2.0
3423,428,5 - Very High,Zoinks!,0.0
3424,429,6 - Top Tier,Jeepers!,0.0
3425,429,6 - Top Tier,Zoinks!,2.0
3426,429,6 - Top Tier,Jinkies!,2.0
3427,429,6 - Top Tier,Groovy,0.0
3428,429,6 - Top Tier,My glasses!,0.0
3429,429,6 - Top Tier,Just about wrapped up,0.0
3430,429,6 - Top Tier,Scooby Doo! Where are you?,0.0
3431,429,6 - Top Tier,Rooby rooby roo!,1.0
3432,430,5 - Very High,Jeepers!,0.0
3433,430,5 - Very High,Just about wrapped up,0.0
3434,430,5 - Very High,Groovy,0.0
3435,430,5 - Very High,My glasses!,0.0
3436,430,5 - Very High,Jinkies!,0.0
3437,430,5 - Very High,Rooby rooby roo!,1.0
3438,430,5 - Very High,Scooby Doo! Where are you?,0.0
3439,430,5 - Very High,Zoinks!,0.0
3440,431,5 - Very High,My glasses!,0.0
3441,431,5 - Very High,Just about wrapped up,0.0
3442,431,5 - Very High,Groovy,0.0
3443,431,5 - Very High,Jeepers!,0.0
3444,431,5 - Very High,Rooby rooby roo!,1.0
3445,431,5 - Very High,Jinkies!,0.0
3446,431,5 - Very High,Zoinks!,0.0
3447,431,5 - Very High,Scooby Doo! Where are you?,0.0
3448,432,5 - Very High,Zoinks!,4.0
3449,432,5 - Very High,My glasses!,0.0
3450,432,5 - Very High,Just about wrapped up,0.0
3451,432,5 - Very High,Groovy,0.0
3452,432,5 - Very High,Jinkies!,0.0
3453,432,5 - Very High,Jeepers!,0.0
3454,432,5 - Very High,Rooby rooby roo!,0.0
3455,432,5 - Very High,Scooby Doo! Where are you?,0.0
3456,433,4 - High,Rooby rooby roo!,2.0
3457,433,4 - High,Zoinks!,0.0
3458,433,4 - High,Jeepers!,0.0
3459,433,4 - High,Just about wrapped up,0.0
3460,433,4 - High,My glasses!,0.0
3461,433,4 - High,Jinkies!,1.0
3462,433,4 - High,Groovy,0.0
3463,433,4 - High,Scooby Doo! Where are you?,0.0
3464,434,5 - Very High,Jinkies!,2.0
3465,434,5 - Very High,Rooby rooby roo!,0.0
3466,434,5 - Very High,Jeepers!,0.0
3467,434,5 - Very High,Just about wrapped up,0.0
3468,434,5 - Very High,Zoinks!,0.0
3469,434,5 - Very High,Groovy,0.0
3470,434,5 - Very High,My glasses!,0.0
3471,434,5 - Very High,Scooby Doo! Where are you?,0.0
3472,435,5 - Very High,Rooby rooby roo!,0.0
3473,435,5 - Very High,Jeepers!,0.0
3474,435,5 - Very High,Just about wrapped up,0.0
3475,435,5 - Very High,My glasses!,0.0
3476,435,5 - Very High,Zoinks!,0.0
3477,435,5 - Very High,Groovy,0.0
3478,435,5 - Very High,Scooby Doo! Where are you?,0.0
3479,435,5 - Very High,Jinkies!,0.0
3480,436,6 - Top Tier,Scooby Doo! Where are you?,0.0
3481,436,6 - Top Tier,Rooby rooby roo!,0.0
3482,436,6 - Top Tier,Groovy,0.0
3483,436,6 - Top Tier,Zoinks!,1.0
3484,436,6 - Top Tier,Just about wrapped up,0.0
3485,436,6 - Top Tier,Jeepers!,0.0
3486,436,6 - Top Tier,Jinkies!,1.0
3487,436,6 - Top Tier,My glasses!,0.0
3488,437,5 - Very High,Jeepers!,0.0
3489,437,5 - Very High,Rooby rooby roo!,0.0
3490,437,5 - Very High,Jinkies!,0.0
3491,437,5 - Very High,Groovy,0.0
3492,437,5 - Very High,Scooby Doo! Where are you?,0.0
3493,437,5 - Very High,Just about wrapped up,0.0
3494,437,5 - Very High,My glasses!,0.0
3495,437,5 - Very High,Zoinks!,0.0
3496,438,1 - Very Low,Just about wrapped up,0.0
3497,438,1 - Very Low,Jeepers!,0.0
3498,438,1 - Very Low,Scooby Doo! Where are you?,0.0
3499,438,1 - Very Low,Zoinks!,4.0
3500,438,1 - Very Low,Jinkies!,3.0
3501,438,1 - Very Low,Rooby rooby roo!,1.0
3502,438,1 - Very Low,Groovy,1.0
3503,438,1 - Very Low,My glasses!,1.0
3504,439,5 - Very High,Just about wrapped up,0.0
3505,439,5 - Very High,Zoinks!,0.0
3506,439,5 - Very High,My glasses!,0.0
3507,439,5 - Very High,Groovy,0.0
3508,439,5 - Very High,Scooby Doo! Where are you?,0.0
3509,439,5 - Very High,Jinkies!,0.0
3510,439,5 - Very High,Jeepers!,0.0
3511,439,5 - Very High,Rooby rooby roo!,0.0
3512,440,5 - Very High,Rooby rooby roo!,0.0
3513,440,5 - Very High,Groovy,0.0
3514,440,5 - Very High,Just about wrapped up,0.0
3515,440,5 - Very High,Jinkies!,0.0
3516,440,5 - Very High,Scooby Doo! Where are you?,0.0
3517,440,5 - Very High,Zoinks!,2.0
3518,440,5 - Very High,Jeepers!,0.0
3519,440,5 - Very High,My glasses!,0.0
3520,441,5 - Very High,Zoinks!,0.0
3521,441,5 - Very High,Jinkies!,1.0
3522,441,5 - Very High,Jeepers!,0.0
3523,441,5 - Very High,Just about wrapped up,0.0
3524,441,5 - Very High,Scooby Doo! Where are you?,0.0
3525,441,5 - Very High,Groovy,0.0
3526,441,5 - Very High,My glasses!,0.0
3527,441,5 - Very High,Rooby rooby roo!,0.0
3528,442,6 - Top Tier,My glasses!,0.0
3529,442,6 - Top Tier,Zoinks!,0.0
3530,442,6 - Top Tier,Rooby rooby roo!,1.0
3531,442,6 - Top Tier,Jeepers!,0.0
3532,442,6 - Top Tier,Scooby Doo! Where are you?,0.0
3533,442,6 - Top Tier,Groovy,0.0
3534,442,6 - Top Tier,Just about wrapped up,0.0
3535,442,6 - Top Tier,Jinkies!,1.0
3536,443,5 - Very High,Jinkies!,1.0
3537,443,5 - Very High,Zoinks!,1.0
3538,443,5 - Very High,Groovy,0.0
3539,443,5 - Very High,Jeepers!,0.0
3540,443,5 - Very High,Just about wrapped up,0.0
3541,443,5 - Very High,My glasses!,0.0
3542,443,5 - Very High,Scooby Doo! Where are you?,0.0
3543,443,5 - Very High,Rooby rooby roo!,0.0
3544,444,6 - Top Tier,Just about wrapped up,0.0
3545,444,6 - Top Tier,Groovy,0.0
3546,444,6 - Top Tier,Jeepers!,0.0
3547,444,6 - Top Tier,Scooby Doo! Where are you?,0.0
3548,444,6 - Top Tier,Rooby rooby roo!,0.0
3549,444,6 - Top Tier,My glasses!,0.0
3550,444,6 - Top Tier,Jinkies!,0.0
3551,444,6 - Top Tier,Zoinks!,1.0
3552,445,5 - Very High,Jinkies!,1.0
3553,445,5 - Very High,Zoinks!,2.0
3554,445,5 - Very High,Scooby Doo! Where are you?,0.0
3555,445,5 - Very High,Rooby rooby roo!,0.0
3556,445,5 - Very High,Just about wrapped up,0.0
3557,445,5 - Very High,Jeepers!,0.0
3558,445,5 - Very High,Groovy,0.0
3559,445,5 - Very High,My glasses!,0.0
3560,446,5 - Very High,Just about wrapped up,0.0
3561,446,5 - Very High,Groovy,0.0
3562,446,5 - Very High,Scooby Doo! Where are you?,0.0
3563,446,5 - Very High,Zoinks!,0.0
3564,446,5 - Very High,Rooby rooby roo!,0.0
3565,446,5 - Very High,Jeepers!,0.0
3566,446,5 - Very High,My glasses!,0.0
3567,446,5 - Very High,Jinkies!,0.0
3568,447,5 - Very High,Rooby rooby roo!,0.0
3569,447,5 - Very High,Jinkies!,1.0
3570,447,5 - Very High,My glasses!,0.0
3571,447,5 - Very High,Groovy,0.0
3572,447,5 - Very High,Zoinks!,1.0
3573,447,5 - Very High,Jeepers!,0.0
3574,447,5 - Very High,Scooby Doo! Where are you?,0.0
3575,447,5 - Very High,Just about wrapped up,0.0
3576,448,6 - Top Tier,Groovy,0.0
3577,448,6 - Top Tier,Zoinks!,2.0
3578,448,6 - Top Tier,My glasses!,0.0
3579,448,6 - Top Tier,Rooby rooby roo!,0.0
3580,448,6 - Top Tier,Jeepers!,0.0
3581,448,6 - Top Tier,Jinkies!,0.0
3582,448,6 - Top Tier,Scooby Doo! Where are you?,0.0
3583,448,6 - Top Tier,Just about wrapped up,1.0
3584,449,5 - Very High,Scooby Doo! Where are you?,0.0
3585,449,5 - Very High,Zoinks!,2.0
3586,449,5 - Very High,Jinkies!,0.0
3587,449,5 - Very High,Groovy,0.0
3588,449,5 - Very High,Rooby rooby roo!,0.0
3589,449,5 - Very High,Jeepers!,1.0
3590,449,5 - Very High,Just about wrapped up,0.0
3591,449,5 - Very High,My glasses!,0.0
3592,450,6 - Top Tier,Scooby Doo! Where are you?,0.0
3593,450,6 - Top Tier,Jeepers!,0.0
3594,450,6 - Top Tier,My glasses!,0.0
3595,450,6 - Top Tier,Just about wrapped up,0.0
3596,450,6 - Top Tier,Jinkies!,2.0
3597,450,6 - Top Tier,Rooby rooby roo!,0.0
3598,450,6 - Top Tier,Groovy,0.0
3599,450,6 - Top Tier,Zoinks!,2.0
3600,451,7 - Elite,My glasses!,0.0
3601,451,7 - Elite,Scooby Doo! Where are you?,0.0
3602,451,7 - Elite,Jinkies!,0.0
3603,451,7 - Elite,Groovy,0.0
3604,451,7 - Elite,Just about wrapped up,0.0
3605,451,7 - Elite,Jeepers!,0.0
3606,451,7 - Elite,Zoinks!,1.0
3607,451,7 - Elite,Rooby rooby roo!,1.0
3608,452,4 - High,Just about wrapped up,0.0
3609,452,4 - High,Jeepers!,0.0
3610,452,4 - High,My glasses!,0.0
3611,452,4 - High,Scooby Doo! Where are you?,0.0
3612,452,4 - High,Jinkies!,0.0
3613,452,4 - High,Groovy,0.0
3614,452,4 - High,Rooby rooby roo!,2.0
3615,452,4 - High,Zoinks!,3.0
3616,453,3 - Moderate,Rooby rooby roo!,0.0
3617,453,3 - Moderate,Jinkies!,2.0
3618,453,3 - Moderate,Zoinks!,1.0
3619,453,3 - Moderate,Jeepers!,0.0
3620,453,3 - Moderate,Groovy,0.0
3621,453,3 - Moderate,My glasses!,0.0
3622,453,3 - Moderate,Scooby Doo! Where are you?,0.0
3623,453,3 - Moderate,Just about wrapped up,0.0
3624,454,4 - High,Just about wrapped up,0.0
3625,454,4 - High,Jeepers!,0.0
3626,454,4 - High,Zoinks!,0.0
3627,454,4 - High,Jinkies!,0.0
3628,454,4 - High,Scooby Doo! Where are you?,0.0
3629,454,4 - High,Groovy,0.0
3630,454,4 - High,My glasses!,0.0
